Family name,Title,Personal name,Fate,Age,Department/Class,Passenger/Crew,Citizenship,Adult/Minor,Sex,age_was_imputed
PRICE,Mr.,C.,lost,32.0,Victualling,Crew,British,Adult,male,False
PRINGLE,Mr.,Thomas,saved,32.0,Victualling,Crew,British,Adult,male,False
PROWSE,Mr.,Thomas,lost,32.0,Victualling,Crew,British,Adult,male,False
QUINN,Mr.,Alfred,saved,32.0,Victualling,Crew,British,Adult,male,False
RANDALL,Mr.,Charles,saved,53.0,Victualling,Crew,British,Adult,male,False
REDMOND,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
REID,Mr.,Alfred,lost,32.0,Victualling,Crew,British,Adult,male,False
RICHARDSON,Miss,Annie,lost,37.0,Victualling,Crew,British,Adult,female,False
RISTON,Mr.,Issac,lost,32.0,Victualling,Crew,British,Adult,male,False
ROACH,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
ROBERTS,Mr.,John,lost,19.0,Victualling,Crew,British,Adult,male,False
ROBERTS,Miss,Annie Jane,lost,35.0,Victualling,Crew,British,Adult,female,False
RONNAN,Mr.,George,lost,16.0,Victualling,Crew,British,Minor,male,False
ROSE,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
ROSS,Mr.,Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
ROURKE,Mr.,Stanley,saved,21.0,Victualling,Crew,British,Adult,male,False
ROWBOTHAM,Mr.,Harold E. ,saved,32.0,Victualling,Crew,British,Adult,male,False
RUFFELS,Mr.,William Samuel,lost,32.0,Victualling,Crew,British,Adult,male,False
RUSHTON,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
RUSSELL,Mr.,Frederick,saved,32.0,Victualling,Crew,British,Adult,male,False
RYLANDS,Mr.,William Deakin,lost,32.0,Victualling,Crew,British,Adult,male,False
SAULTRY,Mr.,William,lost,32.0,Victualling,Crew,British,Adult,male,False
SCANTLEBURY,Mr.,Samuel,saved,32.0,Victualling,Crew,British,Adult,male,False
SEPHTON,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
SETTLE,Mr.,Vincent,saved,55.0,Victualling,Crew,British,Adult,male,False
SEURRE,Mr.,Etienne Pierre,lost,32.0,Victualling,Crew,French,Adult,male,False
SHANN,Mr.,Sydney James,lost,32.0,Victualling,Crew,British,Adult,male,False
SHARP,Master,Philip Archibald,lost,32.0,Victualling,Crew,British,Minor,male,False
SHAVLEY,Mr.,Gerald,saved,32.0,Victualling,Crew,British,Adult,male,False
SHEIL,Mr.,Michael S.,saved,32.0,Victualling,Crew,British,Adult,male,False
SHEVLAND,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
SIMPSON,Mr.,Malcolm,saved,34.0,Victualling,Crew,British,Adult,male,False
SKAY,Master,Edward,saved,16.0,Victualling,Crew,British,Minor,male,False
SLOANE,Mr.,Leonard Hanson,lost,32.0,Victualling,Crew,British,Adult,male,False
SMITH,Mr.,Oliver Barrow,lost,32.0,Victualling,Crew,British,Adult,male,False
SMITH,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
SPENDLEY,Mr.,David March,lost,32.0,Victualling,Crew,British,Adult,male,False
STANLEY,Mr.,David H.,saved,32.0,Victualling,Crew,British,Adult,male,False
STANSFIELD,Mr.,Leslie,lost,32.0,Victualling,Crew,British,Adult,male,False
STARK,Mr.,Robert Lucas,lost,32.0,Victualling,Crew,British,Adult,male,False
STEINBERG,Master,Arthur Valentine,lost,32.0,Victualling,Crew,British,Minor,male,False
STEWART,Mr.,Thomas Edgar,lost,23.0,Victualling,Crew,British,Adult,male,False
STRINGER,Mr.,Harry,lost,26.0,Victualling,Crew,British,Adult,male,False
SUTTAN,Mr.,Nugent Moore,lost,32.0,Victualling,Crew,British,Adult,male,False
SUTTON,Mr.,Frank,saved,32.0,Victualling,Crew,British,Adult,male,False
SWIFT,Mr.,Edward,lost,32.0,Victualling,Crew,British,Adult,male,False
THOMAS,Mr.,William Stanford,lost,44.0,Victualling,Crew,British,Adult,male,False
THOMAS,Mr.,George Henry,lost,32.0,Victualling,Crew,British,Adult,male,False
THOMAS,Mr.,John,saved,32.0,Victualling,Crew,British,Adult,male,False
THORN,Mr.,Alfred Richard,lost,32.0,Victualling,Crew,British,Adult,male,False
THORNLEY,Mr.,George,saved,32.0,Victualling,Crew,British,Adult,male,False
ULGAR,Mr.,Jean,lost,32.0,Victualling,Crew,Spanish,Adult,male,False
Van HOECK,Mr.,Julius E. ,saved,27.0,Victualling,Crew,Dutch,Adult,male,False
VARNEY,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
VERDIN,Mr.,Francis,lost,32.0,Victualling,Crew,British,Adult,male,False
WALLACE,Mr.,James,saved,32.0,Victualling,Crew,British,Adult,male,False
WEIGH,Mr.,Edward ,saved,32.0,Victualling,Crew,British,Adult,male,False
WEIR,Mrs.,Margaret,lost,51.0,Victualling,Crew,British,Adult,female,False
WHALLEY,Mr.,Leslie,saved,32.0,Victualling,Crew,British,Adult,male,False
WIGGINS,Mr.,William,saved,23.0,Victualling,Crew,British,Adult,male,False
WILKINSON,Mr.,Mr. James,lost,32.0,Victualling,Crew,British,Adult,male,False
WILLIAMS,Mr.,John,lost,32.0,Victualling,Crew,British,Adult,male,False
WILLIAMS,Mr.,Mr. Harold,lost,32.0,Victualling,Crew,British,Adult,male,False
WILLIAMS,Mr.,Robert,lost,32.0,Victualling,Crew,British,Adult,male,False
WILLIAMS,Mr.,Robert Neptune,lost,32.0,Victualling,Crew,British,Adult,male,False
WILLIAMS,Mr.,William H.,saved,32.0,Victualling,Crew,British,Adult,male,False
WILMIN,Mr.,William,saved,32.0,Victualling,Crew,British,Adult,male,False
WILSON,Mr.,Robert,lost,32.0,Victualling,Crew,British,Adult,male,False
WISEMAN,Mr.,James,lost,32.0,Victualling,Crew,British,Adult,male,False
WOOD,Mr.,Walter,saved,31.0,Victualling,Crew,British,Adult,male,False
WOOD,Mr.,Henry Edward,lost,35.0,Victualling,Crew,British,Adult,male,False
WOOD,Mr.,Alfred,saved,32.0,Victualling,Crew,British,Adult,male,False
WOOD,Mr.,Wallace Edkin,lost,32.0,Victualling,Crew,British,Adult,male,False
WRIGHT,Master,Harold Joseph,lost,32.0,Victualling,Crew,British,Minor,male,False
WYNNE,Master,George,saved,16.0,Victualling,Crew,British,Minor,male,False
WYNNE,Mr.,Joseph Dominic,lost,37.0,Victualling,Crew,British,Adult,male,False
